"grid_id","population_area_km2"
168,309.822304687516
169,157.859365234383
170,92.5281250000048
171,60.0586177964916
172,331.54135177543
173,7.63275085449216
174,4.13526611328114
175,25.6956274414055
176,24.1531323242181
177,7.0276379394534
178,7.82692932128937
179,0.457941551208514
180,2.79864013671886
181,25.9636645507823
182,8.48593505859364
183,22.575480957031
184,41.802817382812
185,46.1024853515619
186,97.8669433593737
187,169.844414062498
188,69.9729443359366
189,59.8422753906242
190,98.1266601562487
191,105.458261718749
192,137.567431640617
193,550.028731236099
194,288.990396001875
195,1013.05547566022
196,4549.42763822311
197,262.545488281235
198,341.877109374981
199,108.977802734369
200,39.5214697265603
201,110.24052649951
202,18.4424279785158
203,2.08534469604494
204,1.54942260742193
205,5.45485839843768
206,5.2178320312499
207,4.43093322753885
208,36.010065917967
209,2.93748291015611
210,0.208940029144277
211,15.6627294921868
212,9.12962768554691
213,25.9648583984376
214,184.247636718751
215,27.0668750000001
216,49.8302392578127
217,57.6138476562502
218,122.40388671875
219,60.5938916015627
220,95.7757812500003
221,83.5010058593753
222,200.847246093761
223,152.044251871629
224,413.409140625024
225,1253.93437500007
226,1624.53890625009
227,432.095312500025
228,286.718066406266
229,176.16386718751
230,60.8206347656285
231,89.4086713108529
232,758.73119845574
233,40.2907055664062
234,7.86777465820293
235,1.57245529174801
236,6.83056274414045
237,10.9654187011725
238,50.4604882812528
239,5.11835693359404
240,0.563668746948274
241,36.9064331054708
242,7.75202514648444
243,63.9789941406255
244,21.8352636718752
245,28.7750610351565
246,367.568828125003
247,85.7652246093757
248,31.8465527343753
249,37.7700585937503
250,197.729296875002
251,80.3230615234382
252,165.511093749992
253,172.865468750001
254,328.345468749984
255,535.134804687474
256,1589.52703124992
257,477.334414062477
258,313.271230468735
259,150.443603515618
260,70.3520361328091
261,37.4126391601544
262,355.929323782855
263,72.3787451171878
264,2.71823638916017
265,6.09743896484394
266,11.018951416016
267,3.0876373291015
268,7.04592773437466
269,3.95739349365216
270,59.9421142578096
271,8.47673889160116
272,46.8614648437478
273,13.1316333007813
274,13.4654626464845
275,7.17429992675785
276,72.9732519531254
277,111.980244140626
278,41.5692089843753
279,50.3829931640628
280,33.0212158203127
281,706.046484375004
282,190.924296875001
283,243.755722656264
284,89.7333984375005
285,485.486523437528
286,173.13191406251
287,495.608398437528
288,575.090468750033
289,1210.32781250007
290,72.5989550781292
291,49.8426464843779
292,153.497661085294
293,163.04700578913
294,0.924389190673835
295,3.1330181884765
296,7.02283874511704
297,4.372586364746
298,33.4294873046893
299,3.04063812255876
300,0.661008834838903
301,1.67632446289072
302,11.8498010253913
303,11.9929125976563
304,6.88049072265627
305,0.392308502197267
306,6.51008300781252
307,83.4962695312502
308,147.833193359375
309,37.1000000000001
310,39.4301171875001
311,240.302246093751
312,92.6664062500002
313,54.4705517578098
314,39.5108081054688
315,170.863515624991
316,49.03070800781
317,323.826328124984
318,593.46308593747
319,422.036210937479
320,217.171953124989
321,114.943994140619
322,23.5296704101551
323,201.873239335776
324,41.5694335937496
325,9.70468200683585
326,1.68287948608401
327,8.41942199707044
328,0.582628555297833
329,3.94743103027321
330,2.46328079223619
331,0.520721969604462
332,1.93762329101551
333,9.06013732910104
334,0.486125640869138
335,0.811775436401362
336,4.78492431640622
337,6.5982073974609
338,49.7961230468747
339,47.5038281249997
340,76.7618847656245
341,78.128735351562
342,93.6857226562494
343,30.3548193359373
344,10.4893505859379
345,82.5746093749995
346,91.7234179687535
347,200.985761718758
348,657.394921875025
349,803.695078125031
350,179.538671875007
351,35.2789721679701
352,6.25187316894555
353,72.8545003412378
354,220.1648828125
355,44.8810009765624
356,5.08693603515609
357,11.1329101562497
358,10.7043933105465
359,1.29160064697271
360,0.15464055061341
361,13.1320959472662
362,3.82724182128924
363,35.2215722656266
364,5.90259155273433
365,18.9270642089842
366,7.05668762207026
367,3.41995971679685
368,93.3702441406243
369,27.5341503906248
370,18.3723962402342
371,22.0638598632811
372,154.095664062499
373,35.1748291015623
374,9.99945068359325
375,23.8777539062498
376,20.5777905273427
377,50.20008300781
378,244.853476562488
379,381.186484374981
380,252.066445312487
381,45.8578662109352
382,11.8199450683588
383,3.17776306152328
384,91.2342877340312
385,1560.48387423012
386,45.2754736328128
387,3.26257873535158
388,5.9277941894533
389,2.61101806640633
390,37.7986987304681
391,11.0621423339839
392,0.203117351531974
393,5.62530944824195
394,9.53584838867148
395,3.97075469970687
396,2.51328033447267
397,14.5172375488282
398,4.12315765380862
399,29.3008740234377
400,32.9135156250002
401,9.06818725585944
402,28.8913232421877
403,6.69707031250005
404,43.5900292968753
405,65.537290039063
406,42.7019873046898
407,69.010747070313
408,33.3146484375018
409,161.172001953134
410,265.170371093764
411,378.89503906252
412,67.6933740234411
413,13.0916687011726
414,7.16519813124207
415,8.97712348151759
416,152.36454149857
417,9.73767150878899
418,5.19570068359361
419,10.3579846191404
420,2.03510833740229
421,13.4571838378913
422,4.22660034179709
423,1.85319641113291
424,1.48450378417976
425,46.9934960937524
426,0.928876571655271
427,19.2023474121093
428,1.99927124023437
429,9.2673059082031
430,147.08681640625
431,17.3720263671875
432,73.8581396484373
433,14.3259228515625
434,28.3941552734374
435,33.2262060546874
436,71.5297900390586
437,25.8775073242187
438,19.104072265624
439,25.3969335937486
440,177.56433593749
441,247.423242187486
442,93.3567187499949
443,54.860185546872
444,0.111172751090274
445,4.58417486721401
446,657.698457234108
447,19.2596142578125
448,3.4704330444336
449,6.4664331054689
450,36.8426977539071
451,7.99111816406231
452,30.0453808593736
453,0.171012649536125
454,11.6075231933588
455,9.73361267089799
456,6.52138977050751
457,1.36246734619141
458,2.1967512512207
459,20.8424926757813
460,7.57062438964844
461,19.6622595214844
462,8.79714172363281
463,12.9515808105469
464,3.40197967529297
465,51.9546826171875
466,72.5613671875
467,80.0390429687539
468,105.336708984375
469,12.7508447265631
470,90.8911523437544
471,178.333710937509
472,92.6912402343795
473,27.0756176757826
474,4.20877471923849
475,0
476,293.994140625002
477,7.13669250488287
478,22.973012695312
479,6.92032226562486
480,5.30687927246083
481,13.6799267578133
482,9.41777160644584
483,31.470559082033
484,1.15716133117682
485,4.39891662597681
486,3.14020416259768
487,8.6660070800782
488,9.12653808593758
489,16.3509936523439
490,26.7498779296877
491,10.6239721679688
492,17.4565478515626
493,7.02063354492193
494,3.90510894775394
495,56.0983496093755
496,67.0390527343717
497,84.5501367187507
498,35.6481787109358
499,11.0028222656245
500,102.24342773437
501,36.5036840820295
502,122.011982421869
503,18.3429406738272
504,2.46135678155996
505,349.204915718906
506,28.2295678710936
507,5.4163439941406
508,6.66263793945328
509,2.41951721191412
510,6.32766784667944
511,15.7497351074209
512,12.5615258789055
513,7.52686035156203
514,206.701328124987
515,24.4926635742172
516,5.79658264160149
517,0.659505996704093
518,58.2833544921867
519,8.47259033203114
520,17.7305029296873
521,30.4055957031246
522,19.3483044433591
523,10.5426049804686
524,21.9282666015622
525,53.5924951171868
526,95.5564941406291
527,101.082060546874
528,61.9077539062527
529,71.7817187500031
530,19.4346252441415
531,57.2151855468775
532,9.18959228515664
533,10.6042443847661
534,4.84540220204651
535,148.211276539155
536,139.694130859375
537,3.75871490478517
538,3.5512341308593
539,4.97905059814443
540,1.13285804748533
541,17.0407836914071
542,35.1162060546893
543,7.55584167480507
544,0.303905887603775
545,84.7435839843793
546,6.23495117187502
547,4.8822528076172
548,8.1684460449219
549,2.21540115356446
550,12.46818359375
551,8.05018005371097
552,8.80583679199222
553,5.87734619140627
554,3.54951110839845
555,97.0313671875004
556,63.1770947265597
557,485.280312500002
558,22.9751147460927
559,17.0445727539055
560,114.294863281245
561,23.0237255859365
562,36.8182690429671
563,5.69826171874975
564,10.2908300599591
565,589.959800637692
566,9.39091552734377
567,2.15240524291993
568,1.95042510986333
569,1.48052932739262
570,1.91906234741207
571,202.085917968741
572,34.3875659179672
573,5.34155273437476
574,110.635820312495
575,10.0921228027339
576,0.308112220764162
577,17.7975268554689
578,4.46811340332034
579,6.59099487304691
580,7.19947204589848
581,16.2829223632813
582,3.78921081542971
583,12.8530615234376
584,4.07134552001956
585,54.6433056640628
586,92.0854003906305
587,50.4454345703128
588,23.9196752929702
589,172.32236328126
590,77.0642724609421
591,6.94455810546916
592,20.0584545898449
593,10.2781896972662
594,4.23674387689298
595,157.385288119022
596,50.4358007812495
597,4.52218597412105
598,7.99337463378883
599,3.77995086669911
600,2.69739227294914
601,24.5605810546886
602,5.55187988281276
603,4.39482086181661
604,7.53157409668004
605,6.25886779785185
606,7.94075073242183
607,18.1338513183593
608,1.60783157348632
609,5.77413269042965
610,3.60827331542967
611,5.77885375976559
612,11.6653015136718
613,9.51876281738276
614,20.5701220703124
615,21.6087036132811
616,45.9559228515598
617,115.099619140624
618,30.719479980467
619,52.5557519531219
620,117.971943359368
621,301.096582031232
622,12.8898486328117
623,15.9293518066397
624,15.3331689453116
625,151.96826288246
626,3.97716308593749
627,1.89269760131835
628,2.76393829345709
629,4.41440307617197
630,0.413453445434559
631,7.69624694824179
632,5.74546386718721
633,9.76003540039012
634,8.60004577636675
635,11.8323608398431
636,3.0322021484375
637,4.33139831542968
638,17.4455187988281
639,15.8847375488281
640,3.48197631835937
641,4.24525329589843
642,5.51960632324218
643,7.78813720703124
644,21.190458984375
645,90.9367578124999
646,36.0609008789078
647,63.5106152343749
648,13.4506030273443
649,37.3456982421892
650,46.3090869140645
651,20.0023376464853
652,15.8123364257819
653,19.3091638183602
654,5.08708296122068
655,180.008814345459
656,3.7359448242188
657,3.24706970214839
658,15.6758288574217
659,0.744289550781239
660,2.30617721557631
661,9.15394470214901
662,20.8347875976575
663,3.39113586425802
664,3.32398132324239
665,4.05302154541021
666,14.827565917969
667,7.71651184082042
668,15.5577136230471
669,25.7128710937504
670,13.3616320800783
671,9.24160095214857
672,4.69395629882819
673,23.9294946289066
674,7.95952758789074
675,67.9953759765602
676,26.5818432617191
677,11.662200927734
678,47.5428027343734
679,32.6915991210927
680,30.2409716796865
681,41.2477636718736
682,30.134023437499
683,10.4886699266976
684,10.0858459472657
685,2.32244949340823
686,1.85109497070319
687,1.97036193847663
688,2.71171997070308
689,8.29168395996055
690,0.286764068603502
691,4.64674194335916
692,7.70083435058558
693,2.27216705322255
694,72.3227783203128
695,13.3479687500001
696,0.983389282226567
697,14.2476745605469
698,1.15214752197266
699,21.4950512695314
700,15.4362475585938
701,13.9213513183594
702,84.2318457031254
703,20.434207763672
704,19.6024572753918
705,17.982947998047
706,27.1798876953141
707,23.0600268554701
708,39.9215942382836
709,13.6421655273445
710,21.26487060547
711,130.959238281258
712,0.03547822375463
713,75.9090164966811
714,5.18625793457025
715,3.10433441162098
716,5.90438656345306
717,3.73013702392565
718,41.7958105468765
719,1.03947967529301
720,6.1463854980471
721,65.5963037109398
722,38.4377026367201
723,34.4951464843746
724,15.0211389160154
725,5.39274230957025
726,15.5353625488279
727,4.82952117919916
728,6.55539733324915
729,276.259511718747
730,19.1755920410154
731,118.795117187499
732,214.065488281247
733,4.87667358398408
734,30.0195776367184
735,21.3163452148425
736,15.1520068359366
737,18.8766345214833
738,40.2372143554664
739,9.66452148437442
740,23.1361840820299
741,30.2323680787546
742,104.181485594012
743,4.85998134362655
744,2.10885822412344
745,6.91844046279208
746,4.00608489990225
747,21.7072338867176
748,2.48801193237292
749,8.42016845703082
750,15.1764868164055
751,14.098981933593
752,9.16139770507815
753,11.5096704101563
754,3.50557403564454
755,29.0553222656251
756,0.1079200646486
757,1.40496154785157
758,47.9384277343751
759,29.8158251953126
760,42.7055664062501
761,19.1996923828125
762,11.9641125488288
763,13.0578088378907
764,12.9853002929694
765,19.9845239257823
766,21.5072851562512
767,29.7496166992203
768,26.7404125976577
769,76.2911767578166
770,68.2325028005214
771,11.7398726154202
772,14.1994532764149
773,1.23723987000163
774,0.795271299038853
775,27.1905981445327
776,65.2243457031284
777,0.706826248168982
778,9.03940002441454
779,5.74948669433624
780,75.6499218750007
781,4.5400039672852
782,5.38329895019536
783,138.635107421876
784,4.37373453979
785,9.96427835157336
786,0.246269340515139
787,15.0744982910158
788,18.6892175292971
789,35.4000952148441
790,18.138925781249
791,39.9742724609379
792,31.8961816406233
793,15.7565441894523
794,18.8339111328115
795,16.1448974609367
796,9.53115478515575
797,36.3962084960918
798,20.0516548829142
799,540.492651668317
800,2.16308423132606
801,0
802,1.11382041931149
803,0.357193222045882
804,6.23825988769502
805,15.5305554199212
806,6.54884310069349
807,18.768641357421
808,12.2375122070312
809,0.185071640014648
810,24.5871997070312
811,25.8188725984854
812,0
813,2.93700042724609
814,4.2182470703125
815,11.3011083984375
816,11.8564929199219
817,40.1167797851562
818,192.929453125008
819,21.2223266601562
820,8.46200134277377
821,12.2346508789067
822,28.0607592773449
823,11.7100610351567
824,30.1423950195324
825,16.1901354980475
826,14.7620536914984
827,0.00906568055965587
828,11.9370041886225
829,3.24457824707049
830,4.61089996337916
831,0.155658580537845
832,3.57094658121601
833,8.90375732421878
834,13.6734912109375
835,15.6333972167969
836,6.22376785044034
837,0.337569228916804
838,0.000218095828854359
839,9.32761535644535
840,10.0641387939453
841,4.49180908203127
842,9.68958740234378
843,17.8251171874993
844,11.1342700195313
845,10.9211523437496
846,23.5754980468741
847,8.89134582519496
848,17.8700500488274
849,98.8393164062461
850,13.7729089355463
851,9.15007141113245
852,5.31869395849987
853,1.0383496676198
854,7.88042696912333
855,19.8901440429678
856,0.337384826700434
857,0
858,2.76578492420448
859,119.05734375
860,1.08978576660156
861,5.91854794613269
862,0.9691251373291
863,9.67072387695311
864,8.50046630859374
865,6.7184796142578
866,6.54315856933593
867,48.2397021484401
868,22.369208984375
869,5.74487365722688
870,31.8152490234392
871,15.4850280761727
872,15.3434509277352
873,14.2949609375008
874,13.0791748046882
875,5.86841705898284
876,0.0184491063776957
877,8.56801818847692
878,0.11433373691133
879,0.542768332295103
880,6.49950988769524
881,6.47119875982552
882,0.0020440544850277
883,0.112040834426879
884,1.93259933471678
885,19.955568847656
886,11.1985095214843
887,12.7381591796868
888,8.0905291748046
889,21.9369946289051
890,7.25043884277305
891,27.5071386718735
892,17.9896435546865
893,9.31967956542919
894,14.7378210449211
895,10.1330242919916
896,2.29754236606293
897,8.14773808397952
898,0.114155683833511
899,30.7735414421794
900,65.1388769531254
901,3.05712402343752
902,8.12895629882817
903,14.4289990234376
904,0.0192994306386041
905,23.7446142578126
906,10.0224652099615
907,12.1327514648438
908,4.61590118408231
909,3.86837402343773
910,6.17714233398474
911,14.8194458007821
912,46.5779150390653
913,7.31621582031294
914,7.46163957429098
915,0.0775665076470298
916,0.467920628668313
917,1.33401856768306
918,2.17279127842305
919,0.0044908811664437
920,1.68943091583366
921,0.266551055908203
922,0.0125846812976845
923,7.04485534667969
924,7.84962951660119
925,5.08264678955078
926,5.19316284179663
927,5.7413818244639
928,9.89039001464797
929,20.0625451660147
930,18.6957470703116
931,6.79757690429655
932,19.9890051269522
933,5.88936754579352
934,0.040271278186522
935,0.0221854474423823
936,5.49450648648416
937,0.108676380111651
938,0.000349196847461412
939,1.56880984395581
940,0.132224927315103
941,0.0561597552920582
942,15.7916821289062
943,5.74496337890646
944,10.9027014160156
945,22.3724232352566
946,5.82925461184264
947,9.86097656250035
948,5.69759582519552
949,20.4144714355476
950,6.90901977539087
951,5.12945620701165
952,91.1739078170822
953,8.665867775381
954,11.8276912179823
955,1.82921305821407
956,21.4407825492808
957,6.36187417220803
958,0.0248878941777102
959,2.43135604858386
960,6.33802978515592
961,9.53232543945263
962,10.7248962402338
963,164.148652343741
964,0.0255119651811224
965,0
966,5.06468225584676
967,8.33548358155863
968,6.18743964532205
969,5.75830509622488
970,42.9985249382723
971,5.46597351074247
972,7.10908447265661
973,13.1573693847663
974,13.9385803222663
975,7.8275645851678
976,0
977,0.047233002801923
978,29.2280029296858
979,3.91324554443337
980,7.50404235839801
981,30.486940917967
982,0.0857591989773078
983,5.84465782973357
984,6.69023742675812
985,4.55676788330099
986,7.30683291259028
987,2.41863047768415
988,5.55760007043314
989,3.51904235839829
990,9.7148096409291
991,3.8989239092198
992,0.000406311482509766
993,0
994,5.82515075683623
995,11.1823767089849
996,0.0477358238757309
997,1.62822548079404
998,11.6503886870007
999,8.00200927734329
1000,3.27324236880317
1001,18.9434240953078
1002,8.31540832519577
1003,0.0075588404090495
1004,21.6544909747008
1005,4.65750129540684
1006,0
1007,12.2081921713469
1008,0
